axis,code,label,covers,pattern,confidence,rule_id,source_url,notes
state,I,Vedic,"Saṃhitā, Brāhmaṇa, Upaniṣad, Sūtra, Vedāṅga",\b(vedic|veda|rigveda|rgveda|r\u0325gveda|atharvaveda|yajurveda|samaveda|samhita|saṃhitā|brahmana|brāhmaṇa|aranyaka|āraṇyaka|upanishad|upaniṣad|upanisad|vedanga|vedāṅga|srauta|shrauta|śrauta|grhya|gṛhya)\b,subject_pattern,state_I,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,II,Pāṇinian,the classical norm and grammarians' Sanskrit,\b(panini|pāṇini|patanjali|patañjali|ashtadhyayi|aṣṭādhyāyī|vyakarana|vyākaraṇa|grammar|grammatical|grammarian|mahābhāṣya|mahabhasya|kāśikā|kasika|nirukta)\b,subject_pattern,state_II,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",\b(mahabharata|mahābhārata|mbh|ramayana|rāmāyaṇa|harivamsa|harivaṃśa|gita|gītā|bhagavadgita|bhagavadgītā|purana|purāṇa|smriti|smṛti|tantra|dharmasastra|dharmaśāstra)\b,subject_pattern,state_III,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",\b(kavya|kāvya|drama|natya|nāṭya|katha|kathā|shastra|śāstra|sastra|sāstra|kosha|kośa|classical sanskrit|kalidasa|kālidāsa|bhasa|bhāsa|dandin|daṇḍin|campu|campū|poetry|poetic)\b,subject_pattern,state_IV,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,V,Buddhist / Jaina,Buddhist Hybrid and Jaina Sanskrit,\b(buddh|bauddha|bhs|buddhist hybrid|jain|jaina|jainism|pali|pāli|prakrit|prākrit|abhidharma|bodhisattva|mahāyāna|mahayana|theravada|vajrayana|vajrayāna|tripitaka|tipitaka)\b,subject_pattern,state_V,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
register,rgveda,Ṛgveda,Ṛgveda,\b(rigveda|rgveda|r\u0325gveda|ṛgveda|rv\b),subject_pattern,register_rgveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,atharva,Atharvaveda,Atharvaveda,\b(atharva|atharvaveda|av\b),subject_pattern,register_atharva,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,yajus,Yajurveda,Yajurveda,\b(yajurveda|yajus|yajur)\b,subject_pattern,register_yajus,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,brahmana,Brāhmaṇa,Brāhmaṇa,\b(brahmana|brāhmaṇa|satapatha|śatapatha|shatapatha|aitareya|taittiriya|taittirīya)\b,subject_pattern,register_brahmana,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,upanisad,Upaniṣad,Upaniṣad,\b(upanishad|upaniṣad|upanisad|brhadaranyaka|bṛhadāraṇyaka|chandogya|chāndogya|katha up|kaṭha up)\b,subject_pattern,register_upanisad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,sutra,Sūtra,Sūtra,\b(sutra|sūtra|kalpasutra|kalpasūtra|grhya|gṛhya|srauta|śrauta|shrauta)\b,subject_pattern,register_sutra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,vyakarana,Vyākaraṇa,Vyākaraṇa,\b(vyakarana|vyākaraṇa|panini|pāṇini|ashtadhyayi|aṣṭādhyāyī|patanjali|patañjali|grammar|grammatical)\b,subject_pattern,register_vyakarana,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,epic,Epic,Epic,\b(mahabharata|mahābhārata|mbh|ramayana|rāmāyaṇa|harivamsa|harivaṃśa|epic)\b,subject_pattern,register_epic,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,purana,Purāṇa,Purāṇa,\b(purana|purāṇa|bhagavata|bhāgavata|devibhagavata|devībhāgavata|vishnu purana|viṣṇu purāṇa)\b,subject_pattern,register_purana,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,tantra,Tantra,Tantra,\b(tantra|tantric|tantrism|tantrik|tantrika|kularnava|kulārṇava)\b,subject_pattern,register_tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,smrti,Smṛti,Smṛti,\b(smriti|smṛti|manu|yajnavalkya|yājñavalkya|dharmasastra|dharmaśāstra)\b,subject_pattern,register_smrti,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,karika,Kārikā,Kārikā,\b(karika|kārikā|karikas|kārikās)\b,subject_pattern,register_karika,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,bhasya,Bhāṣya,Bhāṣya,\b(bhasya|bhāṣya|commentary|commentarial|commentator|sāyaṇa|sayana|śaṅkara|shankara|tikā|ṭīkā|tika|vrtti|vṛtti)\b,subject_pattern,register_bhasya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,katha,Kathā,Kathā,\b(katha|kathā|story|stories|narrative|tale|tales)\b,subject_pattern,register_katha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,natya,Nāṭya,Nāṭya,\b(natya|nāṭya|drama|dramatic|theatre|theater|play|plays|natyasastra|nāṭyaśāstra)\b,subject_pattern,register_natya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,kavya,Kāvya,Kāvya,\b(kavya|kāvya|poetry|poetic|poem|verse|kalidasa|kālidāsa|campu|campū)\b,subject_pattern,register_kavya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,bauddha,Bauddha,Bauddha,\b(buddh|bauddha|bhs|buddhist hybrid|abhidharma|bodhisattva|mahāyāna|mahayana|vajrayana|vajrayāna|theravada)\b,subject_pattern,register_bauddha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,jaina,Jaina,Jaina,\b(jain|jaina|jainism|jaina sanskrit|kalpasutra|kalpasūtra)\b,subject_pattern,register_jaina,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,epig,Epigraphic,Epigraphic,\b(epigraph|epigraphy|inscription|inscriptions|copper[- ]plate|donative|prasasti|praśasti)\b,subject_pattern,register_epig,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,hors_inde,Outside India,Outside India,\b(khotan|khotanese|sogdian|tocharian|central asian sanskrit|outside india|hors inde)\b,subject_pattern,register_hors_inde,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
